,movie_id,release_date,title,tags
2930,12837,2008-09-17,The Secret Life of Bees,"Adventure DakotaFanning womandirector FoxSearchlightPictures Donners'Company DuneEntertainmentIII OverbrookEntertainment UnitedStatesofAmerica GinaPrince-Bythewood ThomRaineySet in South Carolina in 1964 , this is the tale of Lily Owens a 14 year-old girl who is haunted by the memory of her late mother . To escape her lonely life and troubled relationship with her father , Lily flees with Rosaleen , her caregiver and only friend , to a South Carolina town that hold the secret to her mother 's past ."
2931,17708,2001-10-12,Corky Romano,"Action Comedy Crime ChrisKattan RobertSimondsProductions TouchstonePictures UnitedStatesofAmerica RobPrittsCorky Romano is a bumbling , simpleton , veterinarian and the youngest , outcast son of an aging gangster , named Pops Romano , who call upon Corky to infiltrate the local FBI and retrieve and destroy evidence being used to incriminate Pops for racketeering charge ."
2932,13937,1992-08-07,Raising Cain,"Drama Horror Thriller Crime JohnLithgow UniversalPictures PacificWestern UnitedStatesofAmerica BrianDePalma JamesDyer CarolDePasqualeWhen neighborhood kid begin vanishing , Jenny suspect her child psychologist husband , Carter , may be resuming the deranged experiment his father performed on Carter when he wa young . Now , it fall to Jenny to unravel the mystery . And a more child disappear , she fear for her own child 's safety ."
2933,28932,1978-04-26,F.I.S.T.,Drama Action SylvesterStallone UnitedArtists chateauproductions UnitedStatesofAmerica NormanJewisonJohnny Kovak join the Teamsters trade-union in a local chapter in the 1930s and work his way up in the organization . As he climb higher and higher his method become more ruthless and finally senator Madison start a campaign to find the truth about the alleged connection with the Mob .
2934,31909,1986-01-01,Invaders from Mars,"ScienceFiction KarenBlack spaceinvasion remake alieninvasion CannonPictures UnitedStatesofAmerica TobeHooper DavidWomark MarionCroninIn this remake of the classic 50 SF tale , a boy try to stop an invasion of his town by alien who take over the the mind of his parent , his least-liked schoolteacher and other townspeople . With the aid of the school nurse the boy enlists the aid of the U.S. Marines ."
2935,167073,2015-10-20,Brooklyn,"Drama Romance SaoirseRonan lovetriangle basedonnovel homesickness vororte ship community marriage workingclass boardinghouse ireland brooklynnewyorkcity journey duallife irishimmigrant 1950s WildgazeFilms IrishFilmBoard Item7 ParallelFilmProductions Canada Ireland JohnCrowley RowenaLadbury CharlieWatsonIn 1950s Ireland and New York , young Ellis Lacey ha to choose between two men and two country ."
2936,3175,1975-12-18,Barry Lyndon,"Drama Romance War RyanO'Neal palace britisharmy fencing epic debt ireland britishsoldier sevenyearswar nobility prussia HawkFilms WarnerBros . Peregrine UnitedKingdom UnitedStatesofAmerica StanleyKubrickIn the Eighteenth Century , in a small village in Ireland , Redmond Barry is a young farm boy in love with his cousin Nora Brady . When Nora engages to the British Captain John Quin , Barry challenge him for a duel of pistol . He win and escape to Dublin , but is robbed on the road . Without any other alternative , Barry join the British Army to fight in the Seven Years War ."
2937,14369,2001-11-21,Out Cold,"Comedy JasonLondon manager alcohol race mountain gondola snowboarding airplane father sport prank alaska malefemalerelationship drughumor hottub skiresort SpyglassEntertainment Donners'Company EpsilonMotionPictures TouchstonePictures UnitedStatesofAmerica BrendanMalloy EmmettMalloyAnimal House meet Casablanca in this outrageous snowboarding comedy . Rick Rambis and his friend are having the time of their life on Bull Mountain until the legendary Papa Muntz ' son decides to sell the mountain to sleazy land developer John Majors , having the staff fired and turning Bull Mountain into 'Yuppieville ' ."
2938,16888,2000-10-13,The Ladies Man,"Comedy TimMeadows femalenudity tattoo radio cheatonhusband eatingcontest SNLStudios UnitedStatesofAmerica ReginaldHudlinBecause of his salacious language , late-night radio advice-show host Leon Phelps , along with his sweet and loyal producer Julie , is fired from his Chicago gig . Leon get a letter from a former lover promising a life of wealth , but he doe n't know who she is . Can Leon find his secret sugar-mama ? What about Julie ?"
2939,121826,2012-09-08,Quartet,"Drama Comedy Romance MaggieSmith musician concert retired BBCFilms HeadlinePictures UnitedKingdom DustinHoffmanThe directorial debut of Dustin Hoffman , Quartet is a high-drama comedy about temperamental diva and old grudge , passion and pride , romance and Rigoletto . At a home for retired musician , the annual concert to celebrate Verdi 's birthday is disrupted by the arrival of Jean , an eternal diva and former wife of one of the resident . Expect poignancy and plenty of laugh ."
2940,10646,2001-03-30,Tomcats,"Comedy Romance JerryO'Connell compulsivegambling roulette stagnight groupoffriends ColumbiaPictures RevolutionStudios UnitedStatesofAmerica GregoryPoirierCollege buddy chip in and promise that the group 's last unmarried man will collect a cash pot . Seven year later , the kitty is worth $ 500,000 -- money Michael need to pay a gambling debt . Problem is , the only other single guy is a hopeless womanizer !"
2941,12149,2001-11-17,Frailty,Drama Thriller Crime BillPaxton angel sheriff lossofmother 1970s texas dream rosegarden grave ax insanity murder mechanic vision serialkiller punishment demon fbiagent glove religiousfanatic remorse flashback forcedtokill CinerentaMedienbeteiligungsKG AmericanEntertainmentPartnersL.P . DavidKirschnerProductions Germany Italy UnitedStatesofAmerica BillPaxtonA man confesses to an FBI agent his family 's story of how his religious fanatic father 's vision lead to a series of murder to destroy supposed `` demon . ''
2942,304357,2015-04-10,Woman in Gold,"Drama HelenMirren nazi basedontruestory art stolenpainting BBCFilms OriginPictures UnitedKingdom UnitedStatesofAmerica SimonCurtis SanDavey RebeccaBoyleMaria Altmann , an octogenarian Jewish refugee , take on the Austrian government to recover a world famous painting of her aunt plundered by the Nazis during World War II , she belief rightfully belongs to her family . She did so not just to regain what wa rightfully hers , but also to obtain some measure of justice for the death , destruction , and massive art theft perpetrated by the Nazis ."
2943,11184,2004-09-04,Kinsey,"Drama LiamNeeson freelove sex sexuality indiana professor research interview biography marriage criticismandblame homosexuality morality student taboo teaching indianauniversity sexologist FoxSearchlightPictures AmericanZoetrope MyriadPictures QwertyFilms N1EuropeanFilmProduktionsGmbH & Co.KG PrettyPictures Germany UnitedStatesofAmerica BillCondon MaryCybulskiKinsey is a portrait of researcher Alfred Kinsey , driven to uncover the most private secret of a nation . What begin for Kinsey a a scientific endeavor soon take on an intensely personal relevance , ultimately becoming an unexpected journey into the mystery of human behavior ."
2944,766,1992-10-09,Army of Darkness,"Fantasy Horror Comedy BruceCampbell prophecy witch swordplay supermarket castle catapult chainsaw timeframe skeleton pit windmill incantation timetravel undead knight zombie middleages goodandbad necronomicon doppelganger UniversalPictures RenaissancePictures Metro-Goldwyn-Mayer ( MGM ) DinoDeLaurentiisCompany UnitedStatesofAmerica SamRaimiA man is accidentally transported to 1300 A.D. , where he must battle an army of the dead and retrieve the Necronomicon so he can return home ."
2945,20009,2002-02-01,Slackers,"Comedy Romance JasonSegel malenudity drugabuse jobinterview eavesdropping fall comedy troll cheatingwife backpack spongebath repairman SonyPictures ScreenGems Canada UnitedStatesofAmerica DeweyNicksDave , Sam and Jeff are about to graduate from Holden University with honor in lying , cheating and scheming . The three roommate have proudly scammed their way through the last four year of college and now , during final exam , these big-men-on-campus are about to be busted by the most unlikely dude in school . Self-dubbed Cool Ethan , an ambitious nerd with a bad crush , enters their life one day and everything begin to unravel ."
2946,1587,1993-12-17,What's Eating Gilbert Grape,"Romance Drama JohnnyDepp brotherbrotherrelationship mentallydisabled iowa widow dysfunctionalfamily independentfilm ParamountPictures UnitedStatesofAmerica LasseHallströmGilbert ha to care for his brother Arnie and his obese mother , which get in the way when love walk into his life ."
2947,30973,2003-09-11,The Visual Bible: The Gospel of John,Drama History ChristopherPlummer miracle jesuschrist lastsupper bible christian god sermononthemount GospelofJohnLtd . TorontoFilmStudios VisualBibleInternational Canada UnitedKingdom PhilipSavilleA word for word depiction of the life of Jesus Christ from the Good News Translation Bible a recorded in the Gospel of John .
2948,11109,2004-10-22,Vera Drake,Crime Drama ImeldaStaunton england motherrole women'sprison police neighbor pregnant femaleprotagonist miscarriage tailor fingerprinting unwantedpregnancy 1950s IngeniousFilmPartners LesFilmsAlainSarde UKFilmCouncil InsideTrack1 ThinManFilms NationalLotterythroughUKFilmCouncil InsideTrackProductions FilmCouncilPremiereFund Untitled03 UnitedKingdom France MikeLeigh JoshRobertson HeatherStorrAbortionist Vera Drake find her belief and practice clash with the more of 1950s Britain – a conflict that lead to tragedy for her family .
2949,9027,2002-08-21,The Guru,"Comedy Romance JimiMistry sex indianlead dancingmaster newlove pornactor guru wedding sexcomedy womandirector UniversalPictures StudioCanal France UnitedKingdom UnitedStatesofAmerica DaisyvonScherlerMayerBored with Bollywood movie but fascinated with their Hollywood counterpart from his youth , Ram dream to become a singer and actor in America , the country where dream are made . He is encouraged when his American-based close friend , Vijay Rao , come for visit , and brag about driving a Mercedes and living in a penthouse ."
2950,63020,1995-05-12,The Perez Family,"Comedy Drama Romance MarisaTomei immigration independentfilm womandirector politicalprisoner cubanrefugees SamuelGoldwynCompany , The UnitedStatesofAmerica MiraNair BettyBennettIn the midst of the Mariel boat lift -- a hurried exodus of refugee from Cuba going to America -- an immigration clerk accidentally presumes that dissident Juan Raul Perez and Dorita Evita Perez are married . United by their last name and a mutual resolve to emigrate , Dorita and Juan agree to play along . But it get complicated when the two begin falling for each other just a Juan reunites with his wife , Carmela , whom he ha n't seen in decade ."
2951,86829,2013-10-06,Inside Llewyn Davis,"Drama Music OscarIsaac folkmusic performance aspiringsinger newyorkcity recording merchantmarine 1960s StudioCanal CBSFilms AntonCapitalEntertainment ( ACE ) UnitedStatesofAmerica France UnitedKingdom JoelCoen EthanCoen ThomasJohnstonIn Greenwich Village in the early 1960s , gifted but volatile folk musician Llewyn Davis struggle with money , relationship , and his uncertain future following the suicide of his singing partner ."
